log_mono_ns,lat,lon,speed_mps,actual_steer_angle_deg
2860000000.0,35.18234128454054,-97.43558723409265,0.04858868721765533,1.6
2870000000.0,35.18234119544779,-97.4355872659115,0.0495114335606135,1.6
2880000000.0,35.18234110635504,-97.43558729773034,0.05043417990357167,1.6
2890000000.0,35.18234101726229,-97.43558732954918,0.05135692624652984,1.6
2900000000.0,35.182340928169545,-97.43558736136802,0.05227967258948801,1.6
2910000000.0,35.182340839076794,-97.43558739318685,0.053202418932446184,1.6
2920000000.0,35.18234074998404,-97.43558742500569,0.054125165275404355,1.6
2930000000.0,35.18234066089129,-97.43558745682454,0.055047911618362526,1.6
2940000000.0,35.18234057179854,-97.43558748864338,0.0559706579613207,1.6
2950000000.0,35.18234048270579,-97.4355875204622,0.05689340430427887,1.6
2960000000.0,35.18234039361304,-97.43558755228105,0.05781615064723704,1.6
2970000000.0,35.18234030452029,-97.43558758409989,0.0587388969901952,1.6
2980000000.0,35.18234021542754,-97.43558761591873,0.05966164333315338,1.6
2990000000.0,35.182340126334786,-97.43558764773756,0.060584389676111544,1.6
3000000000.0,35.18234003724204,-97.4355876795564,0.06150713601906972,1.6
3010000000.0,35.18233994814929,-97.43558771137525,0.062429882362027886,1.6
3020000000.0,35.18233985905654,-97.43558774319409,0.06335262870498606,1.6
3030000000.0,35.18233976996379,-97.43558777501292,0.06427537504794423,1.6
3040000000.0,35.18233965620433,-97.43558781672198,0.0647531516740377,1.6
3050000000.0,35.182339452226884,-97.43558789460427,0.06360346062346722,1.6
3060000000.0,35.18233924824944,-97.43558797248657,0.06245376957289675,1.6
3070000000.0,35.182339044272,-97.43558805036886,0.06130407852232628,1.6
3080000000.0,35.18233884029455,-97.43558812825117,0.060154387471755805,1.6
3090000000.0,35.182338636317105,-97.43558820613346,0.059004696421185325,1.6
3100000000.0,35.18233843233966,-97.43558828401576,0.05785500537061485,1.6
3110000000.0,35.18233822836222,-97.43558836189806,0.05670531432004438,1.6
3120000000.0,35.18233802438478,-97.43558843978035,0.05555562326947391,1.6
3130000000.0,35.18233782040733,-97.43558851766265,0.054405932218903434,1.6
3140000000.0,35.182337616429884,-97.43558859554494,0.05325624116833296,1.6
3150000000.0,35.18233741245244,-97.43558867342725,0.05210655011776248,1.6
3160000000.0,35.182337208475,-97.43558875130954,0.05095685906719201,1.6
3170000000.0,35.18233700449755,-97.43558882919184,0.049807168016621536,1.6
3180000000.0,35.182336800520105,-97.43558890707413,0.048657476966051064,1.6
3190000000.0,35.18233659654266,-97.43558898495644,0.04750778591548059,1.6
